Id,Label,timeset,0,1,componentnumber,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
nvlink,nvlink,,0,600,0,6,5,0.3756,0.39088,30.56221
finereader,finereader,,0,600,0,6,6,0.393282,0.41115,0
pwa-starter-kit,pwa-starter-kit,,1,600,0,5,6,0.338208,0.344114,0
sequelize-auto,sequelize-auto,,1,600,0,14,6,0.357034,0.36864,0
google-organization-chart,google-organization-chart,,1,600,0,4,6,0.339161,0.344356,0
draw2d,draw2d,,1,600,0,9,6,0.367601,0.382141,164.955076
wallpapermanager,wallpapermanager,,3,600,0,17,6,0.37336,0.388786,0
oneupuploaderbundle,oneupuploaderbundle,,4,600,0,4,6,0.344284,0.351406,0
resharper-2018,resharper-2018,,8,600,0,4,6,0.353592,0.364366,0
google-cloud-language,google-cloud-language,,6,600,0,7,5,0.399303,0.417078,0
rendertron,rendertron,,1,600,0,12,6,0.37336,0.388981,0
nuxt-edge,nuxt-edge,,1,600,0,2,6,0.362464,0.37558,0
faunadb,faunadb,,4,600,0,12,6,0.410402,0.429237,161.792223
oracle-commerce-cloud,oracle-commerce-cloud,,1,600,0,5,6,0.366969,0.381225,0
unbound,unbound,,4,600,0,9,5,0.391936,0.409517,1.304413
plugin.media.crossmedia,plugin.media.crossmedia,,8,600,0,4,6,0.353486,0.364153,0
sundials,sundials,,0,600,0,6,5,0.398253,0.416013,0
google-surveys,google-surveys,,1,600,0,8,5,0.419684,0.437465,0
arworldmap,arworldmap,,13,600,0,11,6,0.346674,0.354849,0
multiarch,multiarch,,6,600,0,8,6,0.346802,0.354782,12.104827
storyshots,storyshots,,1,600,0,5,6,0.340934,0.347533,0
owned-types,owned-types,,8,600,0,7,6,0.353539,0.364366,0
phpstan,phpstan,,4,600,0,6,6,0.344309,0.351512,0
snap7,snap7,,9,600,0,8,5,0.407446,0.425616,117.590631
openxml-powertools,openxml-powertools,,8,600,0,4,6,0.355978,0.36749,0
irs,irs,,3,600,0,7,6,0.379088,0.395513,0
oraclelinux,oraclelinux,,9,600,0,4,6,0.341405,0.347487,155.73302
heroku-nodejs,heroku-nodejs,,1,600,0,2,6,0.386643,0.404015,0
react-native-keychain,react-native-keychain,,1,600,0,10,6,0.363109,0.376596,0
umount,umount,,9,600,0,3,6,0.349408,0.358275,0
automapper-7,automapper-7,,8,600,0,6,6,0.353486,0.364153,0
skfuzzy,skfuzzy,,0,600,0,7,5,0.366082,0.379343,0
mako-sdk,mako-sdk,,8,600,0,7,6,0.343931,0.350856,0
system.threading.channels,system.threading.channels,,8,600,0,5,6,0.354741,0.365857,0
tensorflow-data-validation,tensorflow-data-validation,,0,600,0,10,5,0.366912,0.380603,0.25
network.framework,network.framework,,13,600,0,10,6,0.344158,0.351317,0
cordova-plugin-advanced-http,cordova-plugin-advanced-http,,1,600,0,9,6,0.359082,0.371466,26.821436
ras,ras,,9,600,0,3,6,0.359495,0.371803,0
ag-grid-validation,ag-grid-validation,,1,600,0,7,6,0.348552,0.357657,6.513682
google-vault-api,google-vault-api,,5,600,0,4,5,0.386165,0.403021,0
dfdl,dfdl,,3,600,0,3,6,0.361321,0.373983,0
symfony-panther,symfony-panther,,4,600,0,4,6,0.370736,0.385715,0
radchart,radchart,,1,600,0,4,6,0.376776,0.393032,0
itemwriter,itemwriter,,3,600,0,8,6,0.367457,0.381651,0
ggcorrplot,ggcorrplot,,0,600,0,7,6,0.33794,0.342744,0
libfuzzer,libfuzzer,,9,600,0,5,6,0.363531,0.376716,0
tkinter-text,tkinter-text,,0,600,0,9,5,0.367659,0.381349,0
sts-securitytokenservice,sts-securitytokenservice,,4,600,0,7,6,0.391413,0.409251,0
jsbarcode,jsbarcode,,1,600,0,10,6,0.376323,0.392524,0
qrc,qrc,,9,600,0,4,5,0.37569,0.390934,0
google-keep,google-keep,,3,600,0,5,5,0.381894,0.39814,0
d8-dexer,d8-dexer,,3,600,0,9,6,0.37056,0.38536,0.25
file-type-associations,file-type-associations,,8,600,0,3,6,0.358945,0.371218,0
glom,glom,,0,600,0,9,5,0.373508,0.388342,0
kmongo,kmongo,,1,600,0,9,6,0.336005,0.339783,0.189922
es6-generator,es6-generator,,1,600,0,9,6,0.368322,0.382769,4.673362
dnsjava,dnsjava,,4,600,0,5,6,0.370502,0.385147,0
domino-appdev-pack,domino-appdev-pack,,5,600,0,6,6,0.371675,0.386887,49.005649
requests-oauthlib,requests-oauthlib,,0,600,0,8,5,0.367774,0.381562,2.451965
pyi,pyi,,0,600,0,7,5,0.367687,0.381455,0
spring-internationalization,spring-internationalization,,3,600,0,15,6,0.360627,0.373166,0
b,b,,0,600,0,6,5,0.372324,0.387259,602.186637
google-auth-library-nodejs,google-auth-library-nodejs,,5,600,0,8,6,0.383484,0.400643,0.05
holochain,holochain,,9,600,0,8,6,0.335645,0.33918,0
c4.5,c4.5,,0,600,0,12,5,0.395335,0.413245,110.112825
ionic-native-http,ionic-native-http,,1,600,0,6,6,0.365256,0.379169,31.707802
typeguards,typeguards,,1,600,0,8,6,0.338159,0.343972,0
powerapps-datatable,powerapps-datatable,,8,600,0,9,6,0.339014,0.344256,1257.655058
autodesk-arvr,autodesk-arvr,,14,600,0,1,6,0.362408,0.375438,0
djangae,djangae,,6,600,0,8,5,0.367342,0.380976,0
route-parameters,route-parameters,,1,600,0,7,6,0.364292,0.377906,0
buildah,buildah,,6,600,0,3,7,0.254831,0.257246,0
eluna-lua-engine,eluna-lua-engine,,9,600,0,8,6,0.344916,0.352652,0
array-combine,array-combine,,4,600,0,13,6,0.377594,0.393951,0
xmlelement,xmlelement,,8,600,0,11,6,0.380224,0.39688,0
kotlin-java-interop,kotlin-java-interop,,3,600,0,6,6,0.370502,0.385147,0
solrclient,solrclient,,2,600,0,5,5,0.406634,0.424693,0
android-gradle-plugin-3.3.0,android-gradle-plugin-3.3.0,,3,600,0,7,6,0.351133,0.360941,0
zoomify,zoomify,,1,600,0,1,6,0.362408,0.375438,0
flutter-animatedlist,flutter-animatedlist,,13,600,0,14,6,0.333097,0.336731,0
redux-react-hook,redux-react-hook,,1,600,0,11,6,0.341008,0.347781,0.654762
opencv4nodejs,opencv4nodejs,,1,600,0,10,6,0.373449,0.38852,0
genicam,genicam,,13,600,0,5,5,0.401385,0.419226,0
azure-linux,azure-linux,,8,600,0,13,6,0.39424,0.412268,13.416034
tronweb,tronweb,,6,600,0,10,6,0.368322,0.382769,0
cmake-format,cmake-format,,9,600,0,7,6,0.34946,0.358488,33.897995
hotchocolate,hotchocolate,,8,600,0,8,6,0.354741,0.365857,0
language-comparisons,language-comparisons,,12,600,0,9,5,0.382984,0.399524,0
positive-lookahead,positive-lookahead,,0,600,0,10,5,0.402314,0.420273,0
sas-token,sas-token,,8,600,0,8,6,0.363165,0.376613,2.332611
datefinder,datefinder,,0,600,0,10,5,0.381273,0.397607,0
memberpress,memberpress,,4,600,0,11,6,0.376142,0.392158,0
ludwig,ludwig,,0,600,0,8,5,0.368466,0.382503,0.181818
prophet,prophet,,0,600,0,6,5,0.367687,0.381455,0
yoothemes,yoothemes,,4,600,0,6,6,0.372324,0.387739,0
parametrized-testing,parametrized-testing,,3,600,0,6,5,0.390242,0.407476,0
uipath-orchestrator,uipath-orchestrator,,5,600,0,9,6,0.353539,0.364366,0
g1ant,g1ant,,5,600,0,1,6,0.353486,0.364153,0
webrtc-ios,webrtc-ios,,13,600,0,13,6,0.359632,0.372084,89.262832
svelte-store,svelte-store,,1,600,0,11,6,0.362492,0.375758,0.2
django-rest-knox,django-rest-knox,,0,600,0,8,5,0.367342,0.380976,0
viro-react,viro-react,,1,600,0,9,6,0.351923,0.362023,0
stochastic-gradient,stochastic-gradient,,0,600,0,4,5,0.366826,0.380284,0
hummingbird,hummingbird,,13,600,0,16,6,0.342926,0.350043,4.07492
vue-transitions,vue-transitions,,1,600,0,7,6,0.364321,0.377952,0
prestashop-modules,prestashop-modules,,4,600,0,2,6,0.344284,0.351406,0
azure-pipelines-tasks,azure-pipelines-tasks,,8,600,0,1,6,0.3376,0.341949,0
solr7,solr7,,2,600,0,1,7,0.279414,0.285954,0
botpress,botpress,,8,600,0,10,6,0.382828,0.39989,3.536608
rxjs-subscriptions,rxjs-subscriptions,,1,600,0,13,6,0.372294,0.387845,11.186033
scriptable-object,scriptable-object,,8,600,0,5,6,0.353486,0.364153,0
fuel,fuel,,3,600,0,2,6,0.348993,0.357959,0
ilogger,ilogger,,8,600,0,7,6,0.355978,0.36765,0.559263
metallb,metallb,,6,600,0,5,6,0.341927,0.348055,0.5
uiscene,uiscene,,13,600,0,13,6,0.344284,0.351849,0.6
raspberry-pi4,raspberry-pi4,,0,600,0,7,5,0.384112,0.400831,251.065184
symbolic-ai,symbolic-ai,,0,600,0,2,7,0.212973,0.216214,4694
gym,gym,,0,600,0,9,5,0.336921,0.341033,1091.443809
ddpg,ddpg,,0,600,0,11,6,0.269209,0.275201,2.364683
cicd,cicd,,6,600,0,14,6,0.38408,0.401353,433.855052
discord-jda,discord-jda,,3,585.714286,0,53,6,0.367342,0.381686,0
apache-tez,apache-tez,,2,575,0,6,5,0.393843,0.411523,0.735487
hivemq,hivemq,,6,575,0,24,6,0.395102,0.413067,5.277132
glove,glove,,0,575,0,40,5,0.376987,0.392726,53.850165
webots,webots,,0,575,0,19,5,0.400939,0.4188,0
mongo-go,mongo-go,,1,571.428571,0,46,6,0.35911,0.371196,0
tag-helpers,tag-helpers,,8,570,0,61,6,0.396336,0.415438,175.189308
node-telegram-bot-api,node-telegram-bot-api,,0,566.666667,0,32,6,0.382953,0.400305,20.655907
react-native-mapbox-gl,react-native-mapbox-gl,,1,566.666667,0,34,6,0.384647,0.402045,0
pandas-profiling,pandas-profiling,,0,566.666667,0,41,5,0.390307,0.407618,0
fastjsonapi,fastjsonapi,,12,566.666667,0,22,6,0.344486,0.351835,0
github-api-v3,github-api-v3,,6,566.666667,0,27,5,0.44068,0.456794,481.947192
popmotion,popmotion,,1,566.666667,0,43,6,0.377048,0.393589,9.703984
grails-3.3.x,grails-3.3.x,,3,566.666667,0,5,6,0.36035,0.372812,0
golang-migrate,golang-migrate,,6,566.666667,0,10,5,0.396671,0.41454,411.049225
pyppeteer,pyppeteer,,0,560,0,49,5,0.407658,0.425928,48.659177
generative-adversarial-networks,generative-adversarial-networks,,0,560,0,8,5,0.337284,0.341416,315.130258
deck.gl,deck.gl,,1,557.142857,0,56,6,0.37506,0.391388,414.197554
ml.net,ml.net,,8,552.380952,0,165,5,0.390307,0.408009,20.805261
declarative-programming,declarative-programming,,3,550,0,7,5,0.420398,0.438165,0
spine,spine,,1,550,0,9,6,0.397175,0.415747,2.141812
azure-servicebus-subscriptions,azure-servicebus-subscriptions,,8,550,0,16,6,0.357578,0.369496,42.055125
class-validator,class-validator,,1,550,0,72,6,0.371763,0.387188,3.00599
bootstrap-cards,bootstrap-cards,,1,550,0,18,6,0.362913,0.376248,0
openpdf,openpdf,,8,550,0,14,6,0.3894,0.407263,78.872933
git-ls-files,git-ls-files,,6,550,0,2,5,0.36694,0.380444,0
amazon-advertising-api,amazon-advertising-api,,6,550,0,12,5,0.398963,0.416865,0
mainloop,mainloop,,0,550,0,14,5,0.394107,0.411718,2.641451
spring-cloud-zookeeper,spring-cloud-zookeeper,,3,550,0,14,6,0.368611,0.383017,0.207751
webdriverwait,webdriverwait,,3,548.453608,0,712,5,0.44911,0.464586,868.115968
xcode10,xcode10,,13,545.112782,0,1065,5,0.424464,0.445027,8070.575186
amazon-eks,amazon-eks,,6,542.105263,0,264,5,0.40401,0.424018,2830.819923
cupy,cupy,,0,537.5,0,52,5,0.381211,0.397749,137.437364
json2csv,json2csv,,1,533.333333,0,37,5,0.417222,0.435318,3.464383
jsonnode,jsonnode,,3,533.333333,0,30,6,0.380655,0.39727,0
react-i18next,react-i18next,,1,530.769231,0,112,6,0.374104,0.390437,33.66241
java-http-client,java-http-client,,3,528.571429,0,84,6,0.36694,0.381083,9.326087
react-pdf,react-pdf,,1,525,0,40,6,0.371205,0.386631,0
kubespray,kubespray,,6,525,0,11,6,0.350478,0.360103,7024.390059
mockk,mockk,,3,516.666667,0,48,6,0.373925,0.389673,2.559143
next.js,next.js,,1,514.444444,0,1898,5,0.458272,0.475165,7030.670122
rust-actix,rust-actix,,9,510,0,28,5,0.410438,0.428697,5639.357518
probability-calibration,probability-calibration,,0,500,0,4,5,0.388884,0.406003,2760.287308
spark,spark,,3,500,0,1,6,0.35911,0.371072,0
keys,keys,,4,500,0,4,6,0.389627,0.407458,0
native-app,native-app,,7,500,0,2,6,0.341952,0.348356,0
calculus-of-constructions,calculus-of-constructions,,2,500,0,1,6,0.343931,0.350856,0
page-replacement,page-replacement,,9,500,0,1,7,0.261779,0.265854,0
apache-pulsar,apache-pulsar,,2,500,0,24,5,0.402383,0.420469,280.152677
urho3d,urho3d,,8,500,0,4,6,0.353486,0.364153,0
google-analytics-userid,google-analytics-userid,,5,500,0,3,6,0.34652,0.354835,0
demorgans-law,demorgans-law,,0,500,0,3,6,0.364915,0.378332,0
parchment,parchment,,13,500,0,3,6,0.369133,0.383816,0
jniwrapper,jniwrapper,,3,500,0,20,6,0.38339,0.40027,71.827857
junitparams,junitparams,,3,500,0,6,6,0.371675,0.386638,0
sqldelight,sqldelight,,3,500,0,7,6,0.349071,0.358136,0
pddl,pddl,,0,500,0,2,5,0.370912,0.385183,0
chilkat,chilkat,,4,500,0,51,5,0.471954,0.482077,245.821702
outlook-form,outlook-form,,5,500,0,4,5,0.368872,0.382875,0
yandex-metrika,yandex-metrika,,4,500,0,5,6,0.377199,0.393507,0
xml-sitemap,xml-sitemap,,4,500,0,5,6,0.372294,0.387543,0
postico,postico,,4,500,0,23,5,0.387632,0.404814,0
model-driven-development,model-driven-development,,3,500,0,2,6,0.367774,0.381988,0
ietf-restconf,ietf-restconf,,9,500,0,6,5,0.380039,0.396152,37.825506
husky,husky,,6,500,0,37,6,0.382236,0.399471,19.887151
switchpreference,switchpreference,,3,500,0,10,6,0.37256,0.387739,0
confidentiality,confidentiality,,6,500,0,3,6,0.373152,0.388307,0
cortex-a8,cortex-a8,,9,500,0,1,6,0.337381,0.34186,0
pyexiv2,pyexiv2,,0,500,0,6,5,0.367659,0.381349,0
amp-access,amp-access,,1,500,0,3,6,0.36951,0.384136,323.70373
searchqueryset,searchqueryset,,0,500,0,12,5,0.377776,0.393561,0
input-filtering,input-filtering,,1,500,0,10,6,0.397376,0.415942,3.183308
sitemap-generator-gem,sitemap-generator-gem,,12,500,0,8,6,0.340612,0.346315,0
launch-services,launch-services,,13,500,0,1,6,0.339259,0.344377,0
soundeffect,soundeffect,,13,500,0,6,6,0.400939,0.419475,0
sine-wave,sine-wave,,13,500,0,5,6,0.396236,0.41431,0
icap,icap,,6,500,0,5,5,0.396906,0.41454,0
raiseerror,raiseerror,,4,500,0,9,5,0.377321,0.39301,0
winbgi,winbgi,,9,500,0,6,6,0.343931,0.350856,0
x-robots-tag,x-robots-tag,,4,500,0,6,6,0.379731,0.396305,0
httpuv,httpuv,,0,500,0,9,6,0.344562,0.351796,5.944856
nettle,nettle,,9,500,0,2,6,0.343327,0.349954,0
radtreeview,radtreeview,,8,500,0,7,6,0.357415,0.369336,3.676318
printscreen,printscreen,,1,500,0,8,5,0.419496,0.437341,0
haraka,haraka,,4,500,0,5,6,0.359082,0.371161,0
flask-sockets,flask-sockets,,0,500,0,7,5,0.367659,0.381349,0
action-hook,action-hook,,4,500,0,10,6,0.347417,0.355861,0
dev-mode,dev-mode,,3,500,0,4,6,0.372294,0.387543,0
datagridviewcellstyle,datagridviewcellstyle,,8,500,0,5,6,0.354741,0.36584,0
visitor-statistic,visitor-statistic,,5,500,0,3,5,0.379455,0.395442,0
pocket,pocket,,1,500,0,4,5,0.396002,0.413671,0
aiff,aiff,,13,500,0,7,5,0.3876,0.404689,0
qcc,qcc,,0,500,0,6,6,0.33794,0.342744,0
marshalbyrefobject,marshalbyrefobject,,8,500,0,9,6,0.357197,0.369123,0
syswow64,syswow64,,9,500,0,3,5,0.37494,0.390082,219.93874
webkit-overflow-scrolling,webkit-overflow-scrolling,,1,500,0,16,6,0.376715,0.393163,0
instant-view,instant-view,,3,500,0,3,6,0.342551,0.349056,0
stellar,stellar,,6,500,0,9,6,0.416002,0.434402,0.740265
gsmcomm,gsmcomm,,8,500,0,13,5,0.407057,0.425083,0
react-native-collapsible,react-native-collapsible,,1,500,0,13,6,0.367572,0.382123,0
facebook-custom-audience,facebook-custom-audience,,13,500,0,1,7,0.266156,0.271122,0
algorithm-animation,algorithm-animation,,0,500,0,12,5,0.367687,0.381455,0
multimarkdown,multimarkdown,,0,500,0,2,6,0.359165,0.37126,0
supersocket.net,supersocket.net,,8,500,0,7,6,0.383046,0.400181,0
columndefinition,columndefinition,,1,500,0,6,6,0.368582,0.383376,30.676164
canutils,canutils,,9,500,0,5,5,0.374402,0.389425,50.89875
excel.application,excel.application,,5,500,0,7,5,0.368872,0.382875,0
jstockchart,jstockchart,,1,500,0,5,6,0.364802,0.378562,0
nsrunningapplication,nsrunningapplication,,13,500,0,4,6,0.35509,0.365907,0
symfit,symfit,,0,500,0,16,5,0.367716,0.381491,0
pkce,pkce,,4,500,0,11,6,0.421416,0.439602,0.13595
gprbuild,gprbuild,,9,500,0,2,6,0.337381,0.34186,0
lambda-architecture,lambda-architecture,,6,500,0,4,6,0.338867,0.343667,6.06507
android-r8,android-r8,,3,500,0,22,6,0.370677,0.385573,1.2
trinitycore,trinitycore,,9,500,0,7,6,0.351448,0.361239,0.869192
deadobjectexception,deadobjectexception,,3,500,0,9,6,0.370502,0.385147,0
r-future,r-future,,0,500,0,24,6,0.337964,0.342851,0
apple-business-chat,apple-business-chat,,13,500,0,4,6,0.363025,0.376525,0
angular-gridster2,angular-gridster2,,1,500,0,36,6,0.371352,0.38688,0
extract-value,extract-value,,4,500,0,7,6,0.343076,0.349901,0
oslc,oslc,,3,500,0,3,6,0.359137,0.371179,0
defects,defects,,6,500,0,1,6,0.353486,0.364153,0
finite-group-theory,finite-group-theory,,0,500,0,6,5,0.369976,0.384224,0
psd2,psd2,,6,500,0,3,6,0.367457,0.381651,0
sentimentr,sentimentr,,0,500,0,12,6,0.33794,0.342744,0
packet-injection,packet-injection,,9,500,0,3,6,0.352028,0.361771,0
dockerrun.aws.json,dockerrun.aws.json,,6,500,0,16,6,0.346264,0.353908,0
jsajaxfileuploader,jsajaxfileuploader,,8,500,0,13,6,0.369569,0.384562,1.751092
custom-sections,custom-sections,,13,500,0,8,6,0.38236,0.399428,13.878492
openimaj,openimaj,,3,500,0,7,6,0.35911,0.371072,0
swiftmessages,swiftmessages,,13,500,0,9,5,0.403385,0.421551,13.241944
signalr-service,signalr-service,,8,500,0,19,6,0.359467,0.372087,11.759579
adobe-dtm,adobe-dtm,,1,500,0,13,6,0.373419,0.389169,0
appendfile,appendfile,,1,500,0,6,6,0.373895,0.389407,0
wknavigationdelegate,wknavigationdelegate,,13,500,0,13,6,0.37518,0.391299,5.242706
handwriting,handwriting,,0,500,0,5,5,0.378415,0.394217,0
dgrams,dgrams,,1,500,0,10,6,0.37021,0.385218,48.494745
umzug,umzug,,1,500,0,5,6,0.354019,0.364576,5.048637
thinkphp,thinkphp,,4,500,0,8,6,0.348708,0.357458,0
ragged,ragged,,0,500,0,9,5,0.418002,0.435875,35.221781
local-node-modules,local-node-modules,,1,500,0,5,6,0.355251,0.366425,0
hibernation,hibernation,,9,500,0,4,6,0.363165,0.376273,0
page-curl,page-curl,,13,500,0,10,6,0.358233,0.370273,4.034754
eraser,eraser,,1,500,0,7,6,0.405826,0.424462,429.748577
reactotron,reactotron,,1,500,0,19,6,0.365854,0.379965,0
spatial-pooling,spatial-pooling,,0,500,0,7,5,0.370473,0.384828,0
osquery,osquery,,9,500,0,5,5,0.379241,0.395105,0
testflight-public-link,testflight-public-link,,13,500,0,4,6,0.341952,0.348356,0
venmo,venmo,,4,500,0,8,6,0.377867,0.394324,109.227294
aws-iot-analytics,aws-iot-analytics,,6,500,0,13,6,0.338647,0.343206,0
nwebsec,nwebsec,,8,500,0,4,6,0.355009,0.366248,0
bitwise-not,bitwise-not,,9,500,0,9,5,0.414973,0.432929,0
mongoose-os,mongoose-os,,8,500,0,4,6,0.349773,0.358701,0
dismax,dismax,,2,500,0,4,7,0.264269,0.26884,0
bit-src,bit-src,,1,500,0,7,6,0.37336,0.388981,0
cuckoo,cuckoo,,0,500,0,12,5,0.405545,0.423894,0
logoff,logoff,,8,500,0,3,5,0.411337,0.429326,0
chilkat-email,chilkat-email,,4,500,0,10,5,0.403108,0.421161,0
pdblp,pdblp,,0,500,0,5,5,0.366082,0.379343,0
role-manager,role-manager,,8,500,0,2,6,0.341405,0.347416,0
jest-image-snapshot,jest-image-snapshot,,1,500,0,8,6,0.36986,0.384792,5.142141
spout,spout,,4,500,0,17,6,0.379916,0.396702,0
http4k,http4k,,3,500,0,2,7,0.294708,0.301474,0
gvfs,gvfs,,9,500,0,2,6,0.33833,0.342978,0
windows-machine-learning,windows-machine-learning,,8,500,0,9,6,0.353779,0.364544,0
mongoalchemy,mongoalchemy,,0,500,0,10,5,0.370736,0.385183,0
leshan,leshan,,9,500,0,4,6,0.37518,0.390863,0
tivoli-identity-manager,tivoli-identity-manager,,3,500,0,3,6,0.369394,0.383923,0
netflix-conductor,netflix-conductor,,3,500,0,3,6,0.341927,0.347984,23.117623
node-csv-parse,node-csv-parse,,1,500,0,18,6,0.377594,0.393845,0
activedirectorymembership,activedirectorymembership,,8,500,0,1,6,0.353486,0.364153,0
kconfig,kconfig,,9,500,0,1,6,0.33833,0.342978,0
launch-daemon,launch-daemon,,13,500,0,5,5,0.372294,0.387118,0.292254
crfsuite,crfsuite,,0,500,0,8,5,0.366139,0.379556,0
python-crfsuite,python-crfsuite,,0,500,0,8,5,0.367716,0.381562,23.586652
settimeinterval,settimeinterval,,1,500,0,9,6,0.376806,0.39301,0
postgresql-triggers,postgresql-triggers,,4,500,0,11,6,0.343805,0.350767,0
izimodal,izimodal,,1,500,0,11,6,0.392034,0.410167,0
extrafont,extrafont,,0,500,0,9,6,0.337964,0.342851,0
topography,topography,,0,500,0,5,5,0.384805,0.401441,0
typebuilder,typebuilder,,8,500,0,7,6,0.354741,0.365857,0
nested-set-model,nested-set-model,,4,500,0,7,6,0.387824,0.405577,0
correspondence,correspondence,,0,500,0,6,5,0.382173,0.398584,0
radwindow,radwindow,,8,500,0,13,6,0.386197,0.403848,0
constraint-validation,constraint-validation,,3,500,0,10,6,0.390274,0.408197,0.320222
facebook-sdk-3.1,facebook-sdk-3.1,,13,500,0,5,6,0.36266,0.375882,4694
bigstatsr,bigstatsr,,0,500,0,6,6,0.33794,0.342744,0
kepserverex,kepserverex,,8,500,0,7,6,0.392329,0.410529,59.235936
lwrp,lwrp,,8,500,0,1,6,0.341952,0.348356,0
infomaker,infomaker,,4,500,0,3,6,0.337115,0.341381,0
c51,c51,,9,500,0,4,6,0.337381,0.34186,0
background-audio,background-audio,,13,500,0,11,6,0.379118,0.395779,0
user-identification,user-identification,,8,500,0,5,6,0.373508,0.389322,80.222248
deepsecurity,deepsecurity,,3,500,0,5,5,0.399371,0.417274,0
mouse-picking,mouse-picking,,9,500,0,5,6,0.374402,0.390082,0
bluepill,bluepill,,12,500,0,3,6,0.344562,0.351676,0
adk,adk,,3,500,0,5,6,0.355493,0.366674,0
mediawiki-visualeditor,mediawiki-visualeditor,,4,500,0,3,6,0.357116,0.368569,0
sfsafariviewcontrollerdelegate,sfsafariviewcontrollerdelegate,,13,500,0,11,6,0.364887,0.378811,85.431054
llrp,llrp,,3,500,0,6,6,0.399779,0.417948,0
musicg,musicg,,3,500,0,11,6,0.370502,0.385147,0
elasticsearch-sql,elasticsearch-sql,,6,500,0,1,6,0.337115,0.341381,0
crostini,crostini,,3,500,0,2,6,0.345297,0.352613,0
memory-visibility,memory-visibility,,3,500,0,5,6,0.369394,0.383923,0
mpls,mpls,,9,500,0,6,6,0.368178,0.382396,37.500016
com.sun.net.httpserver,com.sun.net.httpserver,,3,500,0,7,6,0.359165,0.371214,0
gedmo-loggable,gedmo-loggable,,4,500,0,2,6,0.344284,0.351406,0
weld-junit5,weld-junit5,,3,500,0,6,6,0.359137,0.371179,0
list-unsubscribe,list-unsubscribe,,4,500,0,2,6,0.356384,0.367969,0
phonenumberkit,phonenumberkit,,13,500,0,10,6,0.344435,0.351725,0
ag-grid-valuesetter,ag-grid-valuesetter,,1,500,0,6,6,0.37194,0.38733,105.146686
agm-direction,agm-direction,,1,500,0,6,6,0.341182,0.347256,0
column-sum,column-sum,,0,500,0,8,5,0.376353,0.391928,0
modin,modin,,0,500,0,11,5,0.366196,0.379627,0
viewmodelproviders,viewmodelproviders,,3,500,0,7,6,0.370531,0.385254,0
conll,conll,,0,500,0,7,5,0.376353,0.391892,0
aswebauthenticationsession,aswebauthenticationsession,,13,500,0,7,6,0.344158,0.351317,0
mongobee,mongobee,,3,500,0,10,6,0.362969,0.376131,0
